Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
20210722.16,121.778,31.9969,5.9072,-7.4971,-1.0149,0.74516,3.5558,185,24.6889,183.543,3.769,3.5558,3.5558,3.769
20210722.17,121.778,31.9969,5.9072,-7.5277,-1.2474,0.75005,3.5608,185,24.5879,183.421,3.769,3.5608,3.5608,3.769
20210722.18,121.778,31.9969,5.9072,-7.5279,-1.6328,0.75364,3.5727,185,24.5432,183.526,3.769,3.5727,3.5727,3.769
20210722.19,121.778,31.9969,5.9072,-7.634,-1.966,0.75894,3.5751,185,24.489,183.785,3.769,3.5751,3.5751,3.769
20210722.2,121.778,31.9969,5.9072,-7.9157,-2.1195,0.76793,3.5672,185,24.5578,184.077,4.1436,3.5672,3.5672,4.1436
20210722.21,121.778,31.9969,5.9072,-7.8227,-2.4801,0.77837,3.5758,185,24.6169,184.459,4.1436,3.5758,3.5758,4.1436
20210722.22,121.778,31.9969,5.9072,-7.4762,-2.4488,0.78525,3.6011,185,24.7686,184.922,4.1436,3.6011,3.6011,4.1436
20210722.23,121.778,31.9969,5.9072,-8.164,-2.7543,0.79412,3.604,185,24.9133,185.227,4.1436,3.604,3.604,4.1436
20210723,121.778,31.9969,5.9072,-8.7873,-2.9133,0.81715,3.5838,185,25.0482,185.473,4.1436,3.5838,3.5838,4.1436
20210723.01,121.778,31.9969,5.9072,-8.3514,-3.4908,0.83911,3.6132,185,25.2513,185.853,4.1436,3.6132,3.6132,4.1436
20210723.02,121.778,31.9969,5.9072,-7.8077,-3.7022,0.84897,3.6648,185,25.6001,186.563,4.1436,3.6648,3.6648,4.1436
20210723.03,121.778,31.9969,5.9072,-8.1142,-3.3693,0.85378,3.7001,185,25.8723,187.134,4.1436,3.7001,3.7001,4.1436
20210723.04,121.778,31.9969,5.9072,-7.9065,-3.1406,0.85792,3.7284,185,26.1178,187.607,4.1436,3.7284,3.7284,4.1436
20210723.05,121.778,31.9969,5.9072,-7.416,-3.3252,0.85228,3.7651,185,26.3696,188.098,4.1436,3.7651,3.7651,4.1436
20210723.06,121.778,31.9969,5.9072,-7.7486,-3.2145,0.84384,3.7624,185,26.6943,188.847,4.1436,3.7624,3.7624,4.1436
20210723.07,121.778,31.9969,5.9072,-7.6948,-3.1104,0.83696,3.7516,185,26.8798,189.366,4.1436,3.7516,3.7516,4.1436
20210723.08,121.778,31.9969,5.9072,-7.2544,-2.9582,0.82771,3.7424,185,27.0687,189.954,4.1436,3.7424,3.7424,4.1436
20210723.09,121.778,31.9969,5.9072,-6.7669,-3.1456,0.81111,3.7487,185,27.2479,190.532,4.1436,3.7487,3.7487,4.1436
20210723.1,121.778,31.9969,5.9072,-6.8077,-2.6427,0.79294,3.7326,185,27.4398,191.064,4.1436,3.7326,3.7326,4.1436
20210723.11,121.778,31.9969,5.9072,-7.1803,-3.1706,0.78089,3.6965,185,27.5171,191.339,4.1436,3.6965,3.6965,4.1436
20210723.12,121.778,31.9969,5.9072,-7.191,-3.414,0.77919,3.6451,185,27.564,191.679,4.1436,3.6451,3.6451,4.1436
20210723.13,121.778,31.9969,5.9072,-7.1725,-3.5993,0.77811,3.6193,185,27.616,191.847,3.769,3.6193,3.6193,3.769
20210723.14,121.778,31.9969,5.9072,-7.7024,-3.463,0.78759,3.5798,185,27.5602,192.017,3.769,3.5798,3.5798,3.769
20210723.15,121.778,31.9969,5.9072,-8.6614,-2.7984,0.80705,3.5534,185,27.3603,191.312,3.769,3.5534,3.5534,3.769
20210723.16,121.778,31.9969,5.9072,-8.5758,-2.7134,0.83336,3.5653,185,27.1068,190.519,3.769,3.5653,3.5653,3.769
20210723.17,121.778,31.9969,5.9072,-8.2043,-3.325,0.84922,3.6217,185,26.9637,189.791,3.769,3.6217,3.6217,3.769
20210723.18,121.778,31.9969,5.9072,-8.0681,-4.019,0.86356,3.665,185,27.0037,189.609,3.769,3.665,3.665,3.769
20210723.19,121.778,31.9969,5.9072,-8.5154,-4.131,0.87846,3.6984,185,27.1543,189.43,4.1436,3.6984,3.6984,4.1436
20210723.2,121.778,31.9969,5.9072,-9.084,-4.5623,0.90541,3.7095,185,27.3026,189.515,4.1436,3.7095,3.7095,4.1436
20210723.21,121.778,31.9969,5.9072,-9.4161,-4.3744,0.9341,3.7373,185,27.3924,189.545,4.1436,3.7373,3.7373,4.1436
20210723.22,121.778,31.9969,5.9072,-9.2101,-3.7556,0.95865,3.7921,185,27.3199,189.545,4.1436,3.7921,3.7921,4.1436
20210723.23,121.778,31.9969,5.9072,-10.1671,-3.3832,0.98553,3.8299,185,27.1641,189.134,4.1436,3.8299,3.8299,4.1436
20210724,121.778,31.9969,5.9072,-9.8851,-3.2535,1.01391,3.8871,185,27.0283,188.711,4.1436,3.8871,3.8871,4.1436
20210724.01,121.778,31.9969,5.9072,-9.9338,-3.063,1.03674,3.9477,185,26.98,188.409,4.1436,3.9477,3.9477,4.1436
20210724.02,121.778,31.9969,5.9072,-10.1043,-2.9575,1.05487,4.0136,185,26.9137,188.063,4.5556,4.0136,4.0136,4.5556
20210724.03,121.778,31.9969,5.9072,-9.5775,-3.0499,1.07026,4.0773,185,26.853,187.992,4.5556,4.0773,4.0773,4.5556
20210724.04,121.778,31.9969,5.9072,-8.7195,-3.6062,1.07167,4.1659,185,26.7756,188.138,4.5556,4.1659,4.1659,4.5556
20210724.05,121.778,31.9969,5.9072,-8.9268,-4.2706,1.07306,4.2147,185,26.738,188.601,4.5556,4.2147,4.2147,4.5556
20210724.06,121.778,31.9969,5.9072,-9.1869,-4.3115,1.07733,4.235,185,26.7575,189.061,4.5556,4.235,4.235,4.5556
20210724.07,121.778,31.9969,5.9072,-9.1851,-4.809,1.081,4.2343,185,26.8281,189.647,4.5556,4.2343,4.2343,4.5556
20210724.08,121.778,31.9969,5.9072,-9.5491,-4.9568,1.08546,4.2113,185,27.037,190.492,4.5556,4.2113,4.2113,4.5556
20210724.09,121.778,31.9969,5.9072,-9.5847,-4.5144,1.09078,4.1971,185,27.1771,191.19,4.5556,4.1971,4.1971,4.5556
20210724.1,121.778,31.9969,5.9072,-8.9346,-4.6995,1.09246,4.2031,185,27.2985,191.771,4.5556,4.2031,4.2031,4.5556
20210724.11,121.778,31.9969,5.9072,-10.1975,-4.8919,1.10389,4.1859,185,27.3365,192.1,4.5556,4.1859,4.1859,4.5556
20210724.12,121.778,31.9969,5.9072,-9.8224,-5.2409,1.12336,4.1934,185,27.3634,192.242,4.5556,4.1934,4.1934,4.5556
20210724.13,121.778,31.9969,5.9072,-9.6609,-5.8579,1.14334,4.2193,185,27.5216,192.559,4.5556,4.2193,4.2193,4.5556
20210724.14,121.778,31.9969,5.9072,-9.3292,-6.2263,1.15783,4.2546,185,27.7194,193.016,4.5556,4.2546,4.2546,4.5556
20210724.15,121.778,31.9969,5.9072,-9.3503,-6.686,1.17106,4.2846,185,28.0414,193.706,4.5556,4.2846,4.2846,4.5556
20210724.16,121.778,31.9969,5.9072,-9.5975,-7.325,1.18887,4.2966,185,28.346,194.579,4.5556,4.2966,4.2966,4.5556
20210724.17,121.778,31.9969,5.9072,-9.7758,-8.0523,1.21149,4.3003,185,28.7825,195.738,4.5556,4.3003,4.3003,4.5556
20210724.18,121.778,31.9969,5.9072,-10.2296,-8.4215,1.23936,4.289,185,29.1263,197.017,5.0084,4.289,4.289,5.0084
20210724.19,121.778,31.9969,5.9072,-10.319,-9.1115,1.26805,4.2848,185,29.5042,198.373,5.0084,4.2848,4.2848,5.0084
20210724.2,121.778,31.9969,5.9072,-10.0526,-9.6447,1.29581,4.2833,195,29.8359,199.783,5.0084,4.2833,4.2833,5.0084
20210724.21,121.778,31.9969,5.9072,-10.7578,-10.7288,1.32569,4.2781,195,30.3677,201.221,5.0084,4.2781,4.2781,5.0084
20210724.22,121.778,31.9969,5.9072,-12.5164,-9.7912,1.36943,4.2901,195,30.379,201.741,5.0084,4.2901,4.2901,5.0084
20210724.23,121.778,31.9969,5.9072,-12.0743,-10.437,1.41377,4.3301,195,30.6392,202.095,5.0084,4.3301,4.3301,5.0084
20210725,121.778,31.9969,5.9072,-12.7629,-9.4831,1.45164,4.3895,195,30.7138,202.079,5.0084,4.3895,4.3895,5.0084
20210725.01,121.778,31.9969,5.9072,-14.3884,-9.48,1.50013,4.4369,185,30.7858,201.722,5.0084,4.4369,4.4369,5.0084
20210725.02,121.778,31.9969,5.9072,-15.226,-8.4077,1.556,4.4994,185,30.7811,201.128,5.0084,4.4994,4.4994,5.0084
20210725.03,121.778,31.9969,5.9072,-15.3053,-7.3059,1.59567,4.5867,185,30.7793,200.259,5.0084,4.5867,4.5867,5.0084
20210725.04,121.778,31.9969,5.9072,-15.6304,-6.6954,1.63103,4.6709,185,30.739,199.483,5.0084,4.6709,4.6709,5.0084
20210725.05,121.778,31.9969,5.9072,-15.4253,-6.3928,1.65969,4.7595,185,30.7003,198.799,5.5063,4.7595,4.7595,5.5063
20210725.06,121.778,31.9969,5.9072,-14.5992,-6.4063,1.67703,4.849,185,30.6884,198.499,5.5063,4.849,4.849,5.5063
20210725.07,121.778,31.9969,5.9072,-14.8696,-6.31,1.69259,4.9307,185,30.5939,198.011,5.5063,4.9307,4.9307,5.5063
20210725.08,121.778,31.9969,5.9072,-15.1401,-6.8952,1.71825,4.9935,185,30.4462,197.707,5.5063,4.9935,4.9935,5.5063
20210725.09,121.778,31.9969,5.9072,-15.256,-7.4369,1.74089,5.0516,195,30.3063,197.464,5.5063,5.0516,5.0516,5.5063
20210725.1,121.778,31.9969,5.9072,-16.3027,-7.0652,1.7664,5.0941,195,30.1254,197.024,5.5063,5.0941,5.0941,5.5063
20210725.11,121.778,31.9969,5.9072,-15.7139,-7.4779,1.78099,5.1525,195,29.9262,196.681,5.5063,5.1525,5.1525,5.5063
20210725.12,121.778,31.9969,5.9072,-16.0732,-7.2966,1.79122,5.2,195,29.7398,196.322,6.0537,5.2,5.2,6.0537
20210725.13,121.778,31.9969,5.9072,-16.9794,-5.4164,1.80475,5.2453,195,29.4896,195.529,6.0537,5.2453,5.2453,6.0537
20210725.14,121.778,31.9969,5.9072,-16.2851,-4.5577,1.80592,5.3102,195,29.2643,194.758,6.0537,5.3102,5.3102,6.0537
20210725.15,121.778,31.9969,5.9072,-15.9012,-3.89,1.80047,5.3754,195,29.0516,194.043,6.0537,5.3754,5.3754,6.0537
20210725.16,121.778,31.9969,5.9072,-15.8816,-2.6938,1.7982,5.4385,195,28.8048,193.22,6.6554,5.4385,5.4385,6.6554
20210725.17,121.778,31.9969,5.9072,-16.5384,-1.6685,1.8054,5.4885,195,28.513,192.222,6.6554,5.4885,5.4885,6.6554
20210725.18,121.778,31.9969,5.9072,-16.6862,-1.0029,1.81455,5.5428,195,28.1887,191.241,6.6554,5.5428,5.5428,6.6554
20210725.19,121.778,31.9969,5.9072,-16.4591,-1.4796,1.8181,5.6043,195,27.8461,190.535,6.6554,5.6043,5.6043,6.6554
20210725.2,121.778,31.9969,5.9072,-15.9654,-1.4953,1.81552,5.6741,195,27.4992,190.032,7.3171,5.6741,5.6741,7.3171
20210725.21,121.778,31.9969,5.9072,-16.1021,-0.8669,1.81456,5.7285,195,27.1646,189.507,7.3171,5.7285,5.7285,7.3171
20210725.22,121.778,31.9969,5.9072,-16.2671,1.3669,1.81638,5.7682,195,26.8869,188.755,7.3171,5.7682,5.7682,7.3171
20210725.23,121.778,31.9969,5.9072,-16.0718,1.0817,1.81477,5.8082,195,26.6023,188.213,7.3171,5.8082,5.8082,7.3171
20210726,121.778,31.9969,5.9072,-16.2729,1.5481,1.81544,5.8307,195,26.3621,187.726,7.3171,5.8307,5.8307,7.3171
20210726.01,121.778,31.9969,5.9072,-16.289,2.3482,1.81627,5.8448,195,26.1697,187.238,7.3171,5.8448,5.8448,7.3171
20210726.02,121.778,31.9969,5.9072,-16.0744,3.3498,1.81398,5.8575,195,26.0319,186.73,7.3171,5.8575,5.8575,7.3171
20210726.03,121.778,31.9969,5.9072,-15.5322,4.7553,1.80735,5.8718,195,25.9545,186.173,8.0444,5.8718,5.8718,8.0444
20210726.04,121.778,31.9969,5.9072,-14.7271,5.2803,1.79493,5.8989,195,25.8681,185.722,8.8441,5.8989,5.8989,8.8441
20210726.05,121.778,31.9969,5.9072,-14.3871,5.8287,1.78543,5.9149,195,25.7863,185.267,8.8441,5.9149,5.9149,8.8441
20210726.06,121.778,31.9969,5.9072,-14.1631,7.1147,1.78177,5.9223,195,25.7392,184.72,8.8441,5.9223,5.9223,8.8441
20210726.07,121.778,31.9969,5.9072,-13.3115,7.5032,1.77332,5.952,195,25.6636,184.324,8.8441,5.952,5.952,8.8441
20210726.08,121.778,31.9969,5.9072,-12.639,6.6811,1.75944,6,195,25.5179,184.186,8.8441,6,6,8.8441
20210726.09,121.778,31.9969,5.9072,-13.0351,6.453,1.75394,6.0242,195,25.3771,184.037,8.8441,6.0242,6.0242,8.8441
20210726.1,121.778,31.9969,5.9072,-14.0313,6.0242,1.76052,6.0119,195,25.2439,183.826,8.8441,6.0119,6.0119,8.8441
20210726.11,121.778,31.9969,5.9072,-14.3283,6.1011,1.76685,5.998,195,25.1578,183.615,8.8441,5.998,5.998,8.8441
20210726.12,121.778,31.9969,5.9072,-13.4214,6.0091,1.75998,5.9989,195,25.1177,183.48,8.8441,5.9988,5.9988,8.8441
20210726.13,121.778,31.9969,5.9072,-12.3802,5.3415,1.74045,6.0215,195,25.0389,183.525,8.0444,6.0215,6.0215,8.0444
20210726.14,121.778,31.9969,5.9072,-12.8038,6.5144,1.73351,5.9917,195,25.0518,183.265,8.0444,5.9917,5.9917,8.0444
20210726.15,121.778,31.9969,5.9072,-12.3263,7.2792,1.72868,5.9788,195,24.9972,183.057,8.0444,5.9788,5.9788,8.0444
20210726.16,121.778,31.9969,5.9072,-12.2797,7.387,1.72235,5.9515,195,25.0099,182.793,8.0444,5.9515,5.9515,8.0444
20210726.17,121.778,31.9969,5.9072,-13.0237,7.4224,1.72195,5.9145,195,25,182.538,8.0444,5.9145,5.9145,8.0444
20210726.18,121.778,31.9969,5.9072,-13.4212,7.9369,1.72752,5.8541,195,25.0476,182.122,8.0444,5.8541,5.8541,8.0444
20210726.19,121.778,31.9969,5.9072,-12.28,8.361,1.71771,5.8451,185,25.0559,181.912,8.0444,5.8451,5.8451,8.0444
20210726.2,121.778,31.9969,5.9072,-11.0923,9.6223,1.70033,5.8286,185,25.1612,181.585,8.0444,5.8286,5.8286,8.0444
20210726.21,121.778,31.9969,5.9072,-10.306,10.393,1.68135,5.8259,185,25.223,181.359,8.0444,5.8259,5.8259,8.0444
20210726.22,121.778,31.9969,5.9072,-7.5018,11.0768,1.65039,5.875,185,25.2612,181.518,8.0444,5.875,5.875,8.0444
20210726.23,121.778,31.9969,5.9072,-9.1828,9.5107,1.62657,5.8889,185,25.2468,181.622,8.0444,5.8889,5.8889,8.0444
20210727,121.778,31.9969,5.9072,-10.2854,8.5961,1.62406,5.8599,185,25.1134,181.514,8.0444,5.8599,5.8599,8.0444
20210727.01,121.778,31.9969,5.9072,-11.0732,8.0401,1.62323,5.8163,185,25.0194,181.242,7.3171,5.8163,5.8163,7.3171
20210727.02,121.778,31.9969,5.9072,-10.7385,7.8031,1.61332,5.7784,185,24.9586,180.896,7.3171,5.7784,5.7784,7.3171
20210727.03,121.778,31.9969,5.9072,-10.5382,8.9832,1.59928,5.707,185,24.9921,180.227,7.3171,5.707,5.707,7.3171
20210727.04,121.778,31.9969,5.9072,-9.459,9.142,1.57698,5.6628,185,24.9313,179.715,7.3171,5.6628,5.6628,7.3171
20210727.05,121.778,31.9969,5.9072,-8.87,9.2168,1.55157,5.623,185,24.8798,179.305,7.3171,5.623,5.623,7.3171
20210727.06,121.778,31.9969,5.9072,-9.5743,9.5444,1.53873,5.5688,185,24.8359,178.824,7.3171,5.5688,5.5688,7.3171
20210727.07,121.778,31.9969,5.9072,-9.9812,8.1467,1.53435,5.5463,185,24.648,178.709,7.3171,5.5463,5.5463,7.3171
20210727.08,121.778,31.9969,5.9072,-10.3133,7.7215,1.53468,5.5338,185,24.53,178.689,7.3171,5.5338,5.5338,7.3171
20210727.09,121.778,31.9969,5.9072,-10.6231,7.4127,1.53612,5.5151,185,24.47,178.746,7.3171,5.5151,5.5151,7.3171
20210727.1,121.778,31.9969,5.9072,-10.8366,6.7706,1.53439,5.496,185,24.4301,178.886,7.3171,5.496,5.496,7.3171
20210727.11,121.778,31.9969,5.9072,-11.0122,6.627,1.53338,5.46,185,24.4093,178.962,7.3171,5.46,5.46,7.3171
20210727.12,121.778,31.9969,5.9072,-11.0565,6.8726,1.53309,5.4252,185,24.3813,179.016,7.3171,5.4252,5.4252,7.3171
20210727.13,121.778,31.9969,5.9072,-10.5049,7.3726,1.5282,5.4036,185,24.3686,179.055,7.3171,5.4036,5.4036,7.3171
20210727.14,121.778,31.9969,5.9072,-10.2597,7.6185,1.51876,5.3933,185,24.3765,179.138,7.3171,5.3933,5.3933,7.3171
20210727.15,121.778,31.9969,5.9072,-10.1751,7.6125,1.50936,5.3872,185,24.3854,179.267,7.3171,5.3872,5.3872,7.3171
20210727.16,121.778,31.9969,5.9072,-10.0478,7.3815,1.49972,5.389,185,24.4167,179.528,7.3171,5.389,5.389,7.3171
20210727.17,121.778,31.9969,5.9072,-9.7728,7.4287,1.48497,5.3891,185,24.5152,179.798,7.3171,5.3891,5.3891,7.3171
20210727.18,121.778,31.9969,5.9072,-9.3656,7.8818,1.46306,5.3737,185,24.6971,179.985,6.6554,5.3737,5.3737,6.6554
20210727.19,121.778,31.9969,5.9072,-8.9105,8.3886,1.43381,5.339,185,24.9112,180.025,6.6554,5.339,5.339,6.6554
20210727.2,121.778,31.9969,5.9072,-8.6482,8.297,1.39988,5.293,185,25.073,179.99,6.6554,5.293,5.293,6.6554
20210727.21,121.778,31.9969,5.9072,-8.6154,8.1201,1.36572,5.2355,185,25.1638,179.873,6.6554,5.2355,5.2355,6.6554
20210727.22,121.778,31.9969,5.9072,-8.4714,7.4107,1.3318,5.185,185,25.1611,179.763,6.6554,5.185,5.185,6.6554
20210727.23,121.778,31.9969,5.9072,-8.1028,7.9375,1.29995,5.1233,185,25.2083,179.526,6.6554,5.1233,5.1233,6.6554
20210728,121.778,31.9969,5.9072,-8.0568,7.6003,1.26865,5.0657,185,25.2475,179.259,6.6554,5.0657,5.0657,6.6554
20210728.01,121.778,31.9969,5.9072,-8.1911,6.7118,1.24013,5.0133,185,25.2202,179.177,6.6554,5.0133,5.0133,6.6554
20210728.02,121.778,31.9969,5.9072,-8.4108,6.8735,1.22275,4.9535,185,25.2863,179.068,6.6554,4.9535,4.9535,6.6554
20210728.03,121.778,31.9969,5.9072,-8.0779,7.0409,1.20827,4.9162,185,25.4135,179.291,6.6554,4.9162,4.9162,6.6554
20210728.04,121.778,31.9969,5.9072,-7.4371,7.5903,1.1924,4.894,185,25.7106,179.593,6.6554,4.894,4.894,6.6554
20210728.05,121.778,31.9969,5.9072,-7.4146,7.7316,1.17247,4.866,185,26.0488,179.981,6.6554,4.866,4.866,6.6554
20210728.06,121.778,31.9969,5.9072,-7.5893,7.77,1.1566,4.8193,185,26.3669,180.092,6.6554,4.8193,4.8193,6.6554
20210728.07,121.778,31.9969,5.9072,-7.6915,7.673,1.14349,4.7653,185,26.5549,180.071,6.6554,4.7653,4.7653,6.6554
20210728.08,121.778,31.9969,5.9072,-7.7586,7.0472,1.1297,4.7268,185,26.6778,180.049,6.0537,4.7268,4.7268,6.0537
20210728.09,121.778,31.9969,5.9072,-7.0701,7.4503,1.11144,4.6956,185,26.8014,180.049,6.0537,4.6956,4.6956,6.0537
20210728.1,121.778,31.9969,5.9072,-6.8038,6.7511,1.08422,4.6892,185,26.9247,180.266,6.0537,4.6892,4.6892,6.0537
20210728.11,121.778,31.9969,5.9072,-7.1069,6.5165,1.0594,4.6448,185,27.0198,180.273,6.0537,4.6448,4.6448,6.0537
20210728.12,121.778,31.9969,5.9072,-6.9772,6.6941,1.03829,4.5989,185,27.1007,180.186,6.0537,4.5989,4.5989,6.0537
20210728.13,121.778,31.9969,5.9072,-6.376,7.5019,1.01976,4.5444,185,27.2377,179.989,6.0537,4.5444,4.5444,6.0537
20210728.14,121.778,31.9969,5.9072,-6.0845,7.4361,0.99641,4.5097,185,27.4396,180.037,6.0537,4.5097,4.5097,6.0537
20210728.15,121.778,31.9969,5.9072,-5.5898,7.7652,0.97398,4.4677,185,27.644,180.013,6.0537,4.4677,4.4677,6.0537
20210728.16,121.778,31.9969,5.9072,-5.4929,8.285,0.95428,4.4086,185,27.8639,179.743,6.0537,4.4086,4.4086,6.0537
20210728.17,121.778,31.9969,5.9072,-5.6025,8.3756,0.94021,4.3244,185,27.9972,179.158,6.0537,4.3244,4.3244,6.0537
20210728.18,121.778,31.9969,5.9072,-5.5762,8.4361,0.92939,4.2481,185,28.0567,178.437,6.0537,4.2481,4.2481,6.0537
20210728.19,121.778,31.9969,5.9072,-5.3332,8.4954,0.91955,4.1902,185,28.0702,177.72,6.0537,4.1902,4.1902,6.0537
20210728.2,121.778,31.9969,5.9072,-5.053,8.4296,0.90667,4.1628,185,28.0394,177.221,6.0537,4.1628,4.1628,6.0537
20210728.21,121.778,31.9969,5.9072,-4.4344,8.405,0.89042,4.1525,185,28.0317,176.879,6.0537,4.1525,4.1525,6.0537
20210728.22,121.778,31.9969,5.9072,-3.9768,7.369,0.8648,4.1847,185,27.9319,177.146,6.0537,4.1847,4.1847,6.0537
20210728.23,121.778,31.9969,5.9072,-3.9444,7.8694,0.8427,4.1728,185,27.9897,177.058,5.5063,4.1728,4.1728,5.5063
20210729,121.778,31.9969,5.9072,-3.6397,8.6847,0.82654,4.1013,185,28.1884,176.508,5.5063,4.1013,4.1013,5.5063
20210729.01,121.778,31.9969,5.9072,-3.1674,8.4563,0.80725,4.0616,185,28.2905,176.35,5.5063,4.0616,4.0616,5.5063
20210729.02,121.778,31.9969,5.9072,-2.6933,8.4605,0.78653,4.0287,185,28.4335,176.297,5.5063,4.0287,4.0287,5.5063
20210729.03,121.778,31.9969,5.9072,-2.6242,8.066,0.76501,4.0116,185,28.4903,176.38,5.5063,4.0116,4.0116,5.5063
20210729.04,121.778,31.9969,5.9072,-2.8383,7.7318,0.74707,3.9686,185,28.4831,176.175,5.5063,3.9686,3.9686,5.5063
20210729.05,121.778,31.9969,5.9072,-2.8825,7.2501,0.72793,3.9343,185,28.3865,175.906,5.5063,3.9343,3.9343,5.5063
20210729.06,121.778,31.9969,5.9072,-2.6012,7.0297,0.70664,3.9023,185,28.2125,175.408,5.5063,3.9023,3.9023,5.5063
20210729.07,121.778,31.9969,5.9072,-2.1886,6.5931,0.68204,3.8871,185,27.8795,174.905,5.5063,3.8871,3.8871,5.5063
20210729.08,121.778,31.9969,5.9072,-2.1969,5.9461,0.6553,3.8773,185,27.4013,174.32,5.5063,3.8773,3.8773,5.5063
20210729.09,121.778,31.9969,5.9072,-0.8846,6.0816,0.62439,3.8934,185,26.8954,173.948,5.5063,3.8934,3.8934,5.5063
20210729.1,121.778,31.9969,5.9072,-0.2668,5.1571,0.58957,3.955,185,26.2873,173.954,5.5063,3.955,3.955,5.5063
20210729.11,121.778,31.9969,5.9072,-0.2976,4.9631,0.55558,3.9905,185,25.7697,174.002,5.5063,3.9905,3.9905,5.5063
20210729.12,121.778,31.9969,5.9072,-0.1052,4.9734,0.52421,3.9877,185,25.3315,174.164,5.0084,3.9877,3.9877,5.0084
20210729.13,121.778,31.9969,5.9072,0.1629,4.558,0.49469,4.0096,185,24.8439,174.703,5.0084,4.0096,4.0096,5.0084
20210729.14,121.778,31.9969,5.9072,0.7989,3.9835,0.46799,4.0586,185,24.2501,175.562,5.0084,4.0586,4.0586,5.0084
20210729.15,121.778,31.9969,5.9072,1.6299,3.1854,0.44523,4.1177,185,23.555,176.578,5.0084,4.1177,4.1177,5.0084
20210729.16,121.778,31.9969,5.9072,2.4244,2.2692,0.4262,4.1861,185,22.8004,177.582,5.0084,4.1861,4.1861,5.0084
20210729.17,121.778,31.9969,5.9072,2.93,1.2305,0.40949,4.2552,185,22.0519,178.459,5.0084,4.2552,4.2552,5.0084
20210729.18,121.778,31.9969,5.9072,3.0158,0.5921,0.39394,4.3121,185,21.3555,179.139,5.0084,4.3121,4.3121,5.0084
20210729.19,121.778,31.9969,5.9072,3.1072,0.3186,0.37914,4.3525,185,20.6952,179.614,5.0084,4.3525,4.3525,5.0084
20210729.2,121.778,31.9969,5.9072,3.1308,0.1336,0.36514,4.3807,185,20.0274,179.905,5.0084,4.3807,4.3807,5.0084
20210729.21,121.778,31.9969,5.9072,3.2213,0.1089,0.35228,4.4018,185,19.3411,180.05,5.0084,4.4018,4.4018,5.0084
20210729.22,121.778,31.9969,5.9072,2.8046,0.4038,0.34094,4.422,185,18.5607,180.087,5.0084,4.422,4.422,5.0084
20210729.23,121.778,31.9969,5.9072,2.7019,0.4341,0.3314,4.4353,185,17.8023,180.065,5.0084,4.4353,4.4353,5.0084
20210730,121.778,31.9969,5.9072,2.6969,0.2984,0.32332,4.4395,185,17.1553,180.025,5.0084,4.4395,4.4395,5.0084
20210730.01,121.778,31.9969,5.9072,2.5381,0.6152,0.31574,4.4373,185,16.6255,179.989,5.0084,4.4373,4.4373,5.0084
20210730.02,121.778,31.9969,5.9072,2.4234,0.921,0.30773,4.4267,185,16.2815,179.975,5.0084,4.4267,4.4267,5.0084
20210730.03,121.778,31.9969,5.9072,2.2171,1.1761,0.29871,4.4049,185,16.1582,179.973,5.0084,4.4049,4.4049,5.0084
20210730.04,121.778,31.9969,5.9072,1.8173,1.5792,0.28843,4.3658,185,16.2773,179.952,5.0084,4.3658,4.3658,5.0084
20210730.05,121.778,31.9969,5.9072,1.4192,1.8264,0.27708,4.2989,185,16.6683,179.882,5.0084,4.2989,4.2989,5.0084
20210730.06,121.778,31.9969,5.9072,1.0055,1.6853,0.26519,4.1985,185,17.3435,179.758,5.0084,4.1985,4.1985,5.0084
20210730.07,121.778,31.9969,5.9072,0.3172,1.8334,0.2534,4.075,175,18.254,179.604,5.0084,4.075,4.075,5.0084
